Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
6317637,4.8,162,4.5,2.6775814683941888,2.6775814683941888,2.6775814683941888,121.027535,14.565443,2.6487894254678706,1100,4.468181818181818,1,0,0,0,3,4.8,5.0,5.0,314
6304287,4.5,162,4.8,2.6606465122366183,2.6606465122366183,2.6606465122366183,121.014101,14.553708,3.624071347510924,1200,4.468181818181818,1,0,0,0,3,4.5,5.0,5.0,591
6300002,4.4,162,4.686377394960873,2.6715744012563802,2.6715744012563802,2.6715744012563802,121.056831,14.581404,2.676181128124591,4000,4.468181818181818,1,0,0,0,4,4.4,4.0,4.0,270
6318506,4.9,162,4.583245229795591,2.6775814683941888,4.8,4.8,121.056475,14.585318,4.069740279003194,1500,4.468181818181818,0,0,0,0,4,4.9,5.0,5.0,365
6314302,4.8,162,4.551528328590981,2.6606465122366183,4.623481955962273,4.623481955962273,121.057508,14.58445,3.744700897118735,1500,4.468181818181818,1,0,0,0,4,4.8,5.0,5.0,229
18189371,4.35,162,4.583245229795591,2.6775814683941888,4.8,4.8,121.056314,14.583764,2.0341510031800136,1000,4.468181818181818,0,0,0,0,3,4.4,4.0,4.0,336
6300781,4.0,162,4.2,2.6606465122366183,4.2,4.2,120.9796667,14.53133333,3.9,2000,4.468181818181818,1,0,0,0,4,4.0,4.0,4.0,520
6301290,4.2,162,4.374471487458137,2.6775814683941888,4.0,4.0,120.9793333,14.54,2.6690052356020937,2000,4.468181818181818,1,0,0,0,4,4.2,4.0,4.0,677
6300010,4.9,162,4.2,2.6606465122366183,2.6606465122366183,2.6606465122366183,120.98009,14.55299,2.676181128124591,6000,4.468181818181818,1,0,0,0,4,4.9,5.0,5.0,621
6314987,4.8,162,4.9,2.6631413612565447,4.9,4.9,121.056532,14.572041,4.5,1100,4.468181818181818,1,0,0,0,3,4.8,5.0,5.0,532
6309903,4.85,162,4.464923250300697,2.6715744012563802,4.464923250300697,4.464923250300697,121.057916,14.567689,4.8,800,4.468181818181818,0,0,0,0,3,4.9,5.0,5.0,1070
6309455,4.2,162,4.9,2.6631413612565447,4.9,4.9,121.06082,14.570849,2.6690052356020937,900,4.468181818181818,1,0,0,0,3,4.2,4.0,4.0,488
6318433,4.85,162,2.6631413612565447,2.6631413612565447,2.6631413612565447,2.6631413612565447,121.075419,14.649503,4.9,800,4.468181818181818,0,0,0,0,3,4.8,5.0,5.0,294
6310470,4.2,162,2.6589059023688,2.6589059023688,2.6589059023688,2.6589059023688,121.0335917,14.59345,4.5,1000,4.468181818181818,1,0,0,0,3,4.2,4.0,4.0,458
6314605,4.3,162,2.6589059023688,2.6589059023688,2.6589059023688,2.6589059023688,121.03811,14.59889,3.734562311572132,700,4.468181818181818,0,0,0,0,3,4.3,4.0,4.0,223
